,,0
stats_damageSelfMitigated,stats_perk3,0.24074315409570987
stats_largestCriticalStrike,stats_perk1Var1,0.24066717135044458
stats_largestKillingSpree,stats_physicalDamageTaken,0.2397939327633259
stats_perk2Var2,stats_totalDamageDealt,0.23933098115516133
stats_kills,stats_playerScore3,0.23888926648300216
stats_totalDamageDealt,stats_tripleKills,0.23823093139636065
stats_kills,stats_statPerk1,0.23771335826172896
stats_damageDealtToTurrets,stats_perk3Var1,0.2364690041991641
stats_damageSelfMitigated,stats_killingSprees,0.23608989998853913
stats_magicDamageDealt,stats_magicalDamageTaken,0.23572283541864053
stats_magicDamageDealt,stats_perk3Var1,0.23496309007465974
stats_perk1,stats_physicalDamageTaken,0.2348049207603581
stats_goldEarned,stats_neutralMinionsKilledTeamJungle,0.23437614080172492
stats_perk3Var1,stats_turretKills,0.23411277686709397
stats_doubleKills,stats_neutralMinionsKilledEnemyJungle,0.23383178524816353
stats_champLevel,stats_deaths,0.23347588973430852
stats_perk1Var1,stats_trueDamageTaken,0.23295615473620082
stats_neutralMinionsKilled,stats_physicalDamageDealt,0.23271245959035916
stats_perk0Var2,stats_visionScore,0.232599078440786
stats_damageSelfMitigated,stats_neutralMinionsKilledTeamJungle,0.23251744731270088
stats_largestMultiKill,stats_neutralMinionsKilledEnemyJungle,0.2322566657622346
stats_totalHeal,stats_trueDamageDealtToChampions,0.23181883726037006
stats_assists,stats_magicalDamageTaken,0.23104501325426163
stats_doubleKills,stats_totalDamageTaken,0.23088606126260441
stats_totalUnitsHealed,stats_visionWardsBoughtInGame,0.230541329142794
stats_magicalDamageTaken,stats_neutralMinionsKilled,0.2303958993032844
stats_assists,stats_magicDamageDealtToChampions,0.22989594884312572
stats_totalDamageDealtToChampions,stats_totalTimeCrowdControlDealt,0.22964288240077596
stats_neutralMinionsKilledTeamJungle,stats_perk3Var1,0.2286831690679547
stats_largestCriticalStrike,stats_perk2,0.22838849418678842
stats_goldSpent,stats_neutralMinionsKilledTeamJungle,0.22787049265297135
stats_item5,stats_kills,0.22772536268655388
stats_damageDealtToTurrets,stats_tripleKills,0.2274420569842858
stats_kills,stats_quadraKills,0.2269105012517813
stats_inhibitorKills,stats_physicalDamageDealt,0.22625615368969437
stats_champLevel,stats_timeCCingOthers,0.2262380130044218
stats_goldEarned,stats_wardsKilled,0.22607983486312025
stats_doubleKills,stats_physicalDamageTaken,0.22584543926380993
stats_killingSprees,stats_magicDamageDealtToChampions,0.22573826393609434
stats_damageDealtToObjectives,stats_magicalDamageTaken,0.22532895444624432
stats_kills,stats_neutralMinionsKilledTeamJungle,0.22530664754566548
stats_perk1,stats_totalDamageTaken,0.22530576980205438
stats_magicalDamageTaken,stats_neutralMinionsKilledTeamJungle,0.22516014111981275
stats_physicalDamageTaken,stats_timeCCingOthers,0.22507778722021543
stats_magicDamageDealt,stats_perk0Var1,0.2244748770610315
stats_assists,stats_item5,0.2241204868602539
stats_champLevel,stats_largestCriticalStrike,0.2237485702393925
stats_playerScore8,stats_playerScore9,0.22331173249109537
stats_tripleKills,stats_turretKills,0.22281220034210134
stats_physicalDamageDealtToChampions,stats_statPerk1,0.22251442019250967
stats_perk0Var1,stats_wardsPlaced,0.22218237998099344
stats_damageDealtToObjectives,stats_statPerk1,0.22201866829369227
stats_assists,stats_totalDamageTaken,0.22102681944482963
stats_goldEarned,stats_perk0Var1,0.22083979132684814
stats_killingSprees,stats_trueDamageTaken,0.220818577363698
stats_champLevel,stats_neutralMinionsKilledTeamJungle,0.2203279587828435
stats_kills,stats_perk2Var2,0.22014491829947913
stats_goldSpent,stats_wardsKilled,0.21976310785908423
stats_assists,stats_goldSpent,0.2196324275195164
stats_killingSprees,stats_statPerk1,0.21894636809975823
stats_largestKillingSpree,stats_totalDamageTaken,0.2179283568406868
stats_perk5Var1,stats_totalDamageDealt,0.2177061907881564
stats_damageDealtToTurrets,stats_trueDamageDealtToChampions,0.21761816748651688
stats_magicDamageDealt,stats_neutralMinionsKilledEnemyJungle,0.21756622990612445
stats_goldSpent,stats_perk0Var1,0.2174441105179574
stats_magicalDamageTaken,stats_perk3Var1,0.21659361622274267
stats_physicalDamageDealt,stats_tripleKills,0.21659075777180709
stats_inhibitorKills,stats_killingSprees,0.21509733109205886
stats_pentaKills,stats_tripleKills,0.21481371894329385
stats_item4,stats_kills,0.21435403785947382
stats_totalTimeCrowdControlDealt,stats_trueDamageTaken,0.2142971510590679
stats_neutralMinionsKilledEnemyJungle,stats_turretKills,0.21382508419224897
stats_damageDealtToObjectives,stats_tripleKills,0.21353575125019694
stats_perk0,stats_perk4,0.2131840261168923
stats_inhibitorKills,stats_physicalDamageDealtToChampions,0.2130916816760616
stats_largestKillingSpree,stats_statPerk1,0.2129116726536841
stats_largestKillingSpree,stats_quadraKills,0.21279741027797747
stats_item3,stats_totalDamageDealtToChampions,0.2126963515525262
stats_item5,stats_visionScore,0.21263834851722543
stats_assists,stats_item4,0.21129077504288193
stats_killingSprees,stats_playerScore3,0.21117298665396933
stats_perk2Var3,stats_perkPrimaryStyle,0.21099035694897744
stats_damageSelfMitigated,stats_neutralMinionsKilledEnemyJungle,0.21064494454155372
stats_killingSprees,stats_neutralMinionsKilledTeamJungle,0.21060810647104458
stats_champLevel,stats_perk2Var2,0.21020502825569848
stats_neutralMinionsKilled,stats_trueDamageDealtToChampions,0.21006406392209157
stats_doubleKills,stats_inhibitorKills,0.20986095385926548
stats_perk0Var3,stats_physicalDamageDealtToChampions,0.2095868807430275
stats_neutralMinionsKilledEnemyJungle,stats_trueDamageDealtToChampions,0.20934040689030345
stats_perk0Var2,stats_totalHeal,0.2091963824288594
stats_perk0Var3,stats_perk1,0.20914704956311422
stats_trueDamageDealtToChampions,stats_turretKills,0.20910095509130755
stats_perk2Var2,stats_totalDamageDealtToChampions,0.2089680777604525
stats_perkPrimaryStyle,stats_statPerk0,0.20891368185014797
stats_magicDamageDealtToChampions,stats_perk3Var1,0.20808055109481394
stats_perk2Var2,stats_totalMinionsKilled,0.20785742703576882
stats_totalHeal,stats_wardsKilled,0.20758400923841483
stats_timeCCingOthers,stats_trueDamageTaken,0.2073187325182865
stats_magicDamageDealtToChampions,stats_totalTimeCrowdControlDealt,0.20710908524500743
stats_trueDamageDealtToChampions,stats_trueDamageTaken,0.2068907776789276
stats_perk2,stats_perkSubStyle,0.206215621652409
stats_physicalDamageDealt,stats_trueDamageTaken,0.20575671710492954
stats_perk2Var2,stats_physicalDamageTaken,0.20552339613126622
stats_neutralMinionsKilledEnemyJungle,stats_trueDamageDealt,0.20501320071636545
stats_item5,stats_totalDamageDealt,0.20495603930759176
stats_largestMultiKill,stats_pentaKills,0.2042731046809804
stats_damageDealtToObjectives,stats_longestTimeSpentLiving,0.2042326143196032
stats_perk2Var2,stats_totalDamageTaken,0.20305209434913424
stats_kills,stats_magicDamageDealt,0.2027506585587466
stats_largestCriticalStrike,stats_perk2Var2,0.20268351388271197
stats_goldEarned,stats_playerScore3,0.20264268393941967
stats_perk1,stats_physicalDamageDealt,0.2022514659080114
stats_largestKillingSpree,stats_neutralMinionsKilledTeamJungle,0.20212265037676885
stats_perk1Var1,stats_tripleKills,0.20207713238366282
stats_perk3Var1,stats_totalMinionsKilled,0.20190757571663723
stats_goldEarned,stats_perk5Var1,0.2018214327933861
stats_largestKillingSpree,stats_playerScore3,0.20139760567968767
stats_perk0,stats_perkPrimaryStyle,0.20130200449818367
stats_damageDealtToObjectives,stats_perk1Var1,0.2010377090057344
stats_damageDealtToObjectives,stats_magicDamageDealt,0.20096462416370325
stats_killingSprees,stats_perk2Var2,0.20055050827979018
stats_statPerk0,stats_visionScore,0.20014218659078684
stats_largestMultiKill,stats_totalHeal,0.20005926601687976
stats_perk3Var1,stats_tripleKills,0.2000313665566056
stats_item5,stats_killingSprees,0.19967042013234537
stats_largestCriticalStrike,stats_perk3Var1,0.19952517091428354
stats_neutralMinionsKilledEnemyJungle,stats_physicalDamageDealtToChampions,0.19914264903582324
stats_largestKillingSpree,stats_longestTimeSpentLiving,0.19753759496469034
stats_perk1,stats_physicalDamageDealtToChampions,0.19701965294351703
stats_neutralMinionsKilled,stats_totalDamageDealtToChampions,0.19684470620550037
stats_perk2Var2,stats_turretKills,0.19539387026051147
stats_damageDealtToTurrets,stats_perk2Var2,0.19489111559541944
stats_neutralMinionsKilledTeamJungle,stats_physicalDamageDealt,0.19481167701773977
stats_largestMultiKill,stats_statPerk1,0.1943669445858114
stats_perk1Var1,stats_trueDamageDealtToChampions,0.1941185711534107
stats_champLevel,stats_visionScore,0.1940195221810177
stats_largestMultiKill,stats_perk2Var2,0.1940029428010236
stats_item4,stats_totalDamageDealt,0.19385488737427217
stats_goldSpent,stats_playerScore3,0.1938054653090181
stats_playerScore3,stats_totalDamageDealtToChampions,0.1936239107238519
stats_goldSpent,stats_perk5Var1,0.1931399729694809
stats_item0,stats_neutralMinionsKilled,0.1930862437151523
stats_item5,stats_totalDamageTaken,0.1925384588997966
stats_neutralMinionsKilledTeamJungle,stats_trueDamageDealtToChampions,0.1924115499038929
stats_perk5Var1,stats_totalDamageDealtToChampions,0.19199199040781478
stats_item5,stats_wardsKilled,0.19184322054201358
stats_perk3Var1,stats_trueDamageDealtToChampions,0.19176272614399595
stats_largestMultiKill,stats_magicalDamageTaken,0.19159153921523292
stats_champLevel,stats_tripleKills,0.1913007386071741
stats_magicDamageDealtToChampions,stats_physicalDamageTaken,0.19124551441024795
stats_killingSprees,stats_magicDamageDealt,0.19104255527815645
stats_inhibitorKills,stats_largestMultiKill,0.1906040015049284
stats_magicDamageDealtToChampions,stats_timeCCingOthers,0.19045963199131755
stats_perk0Var1,stats_physicalDamageTaken,0.19037272420402893
stats_deaths,stats_goldEarned,0.19005480927119173
stats_largestKillingSpree,stats_perk2Var2,0.18973055036817957
championId,stats_trueDamageDealtToChampions,0.18966327650769255
stats_perk3,stats_visionScore,0.18959610871689672
stats_neutralMinionsKilled,stats_statPerk1,0.18911126531920647
stats_item4,stats_killingSprees,0.1890330674546266
stats_magicalDamageTaken,stats_wardsKilled,0.188797720927643
stats_item0,stats_neutralMinionsKilledTeamJungle,0.1887191003804938
stats_assists,stats_totalDamageDealtToChampions,0.1885003229198246
stats_timeCCingOthers,stats_wardsKilled,0.188433434024735
stats_perk4,stats_perk4Var2,0.18781284627938358
stats_magicDamageDealt,stats_statPerk2,0.18709000062221712
stats_champLevel,stats_statPerk1,0.1866594578927162
stats_longestTimeSpentLiving,stats_totalHeal,0.18497283682933205
stats_goldSpent,stats_item2,0.18487779610803215
stats_perk0Var2,stats_perk1Var2,0.18483483269662937
stats_kills,stats_perk0Var1,0.18395799206865165
stats_physicalDamageDealt,stats_totalHeal,0.18393938679218122
stats_item4,stats_visionScore,0.18347243654926187
stats_largestCriticalStrike,stats_trueDamageDealtToChampions,0.18337414841458993
stats_perkPrimaryStyle,stats_wardsKilled,0.183336744077567
stats_doubleKills,stats_totalHeal,0.18329780335346704
stats_goldEarned,stats_item2,0.18281799295519818
stats_playerScore3,stats_playerScore7,0.18216936704363457
spell2Id,stats_perkPrimaryStyle,0.181853994890526
stats_neutralMinionsKilledTeamJungle,stats_statPerk1,0.18057257388628414
stats_longestTimeSpentLiving,stats_visionScore,0.1804045519975188
stats_magicDamageDealtToChampions,stats_statPerk0,0.17966247199521926
stats_magicDamageDealtToChampions,stats_totalHeal,0.17936812397716637
stats_longestTimeSpentLiving,stats_wardsKilled,0.17935609616184262
stats_physicalDamageDealtToChampions,stats_totalHeal,0.17905711085211523
stats_champLevel,stats_perk1Var2,0.1775933946495648
stats_item3,stats_kills,0.1768636212597423
stats_damageDealtToTurrets,stats_statPerk1,0.1766741078603714
stats_largestKillingSpree,stats_magicDamageDealtToChampions,0.17648788961203993
stats_longestTimeSpentLiving,stats_totalDamageDealtToChampions,0.1757970892771184
stats_damageDealtToObjectives,stats_perk2Var2,0.17536604404033043
stats_deaths,stats_physicalDamageDealtToChampions,0.17513784234234045
stats_damageSelfMitigated,stats_perk2,0.17470212215972247
stats_perk1Var1,stats_perk3Var1,0.1745480377023684
stats_perk3,stats_statPerk0,0.1744607922930102
stats_largestMultiKill,stats_neutralMinionsKilled,0.1737447816652388
stats_magicalDamageTaken,stats_visionScore,0.17339197787178867
spell2Id,stats_perk3,0.17333378219462384
stats_statPerk2,stats_totalMinionsKilled,0.1732010551028802
stats_magicalDamageTaken,stats_totalMinionsKilled,0.17312394359963723
stats_perk1,stats_trueDamageDealtToChampions,0.17307499381989525
stats_deaths,stats_timeCCingOthers,0.17269142001235133
stats_damageSelfMitigated,stats_visionWardsBoughtInGame,0.17265734478316147
stats_inhibitorKills,stats_largestCriticalStrike,0.17249684788121886
stats_totalHeal,stats_visionScore,0.17242233960080408
stats_magicalDamageTaken,stats_neutralMinionsKilledEnemyJungle,0.17178126934146534
stats_inhibitorKills,stats_totalMinionsKilled,0.17144875659469708
stats_item5,stats_magicalDamageTaken,0.17116187321252918
stats_champLevel,stats_item2,0.17113099831099207
stats_totalDamageTaken,stats_wardsKilled,0.17103615993863314
stats_largestCriticalStrike,stats_tripleKills,0.17070840532788878
stats_item5,stats_largestKillingSpree,0.170331387926933
stats_perk5Var1,stats_physicalDamageDealt,0.1700069768406028
stats_perk1Var2,stats_totalMinionsKilled,0.1696999471371644
stats_perk0Var3,stats_perk2Var2,0.1696432053706504
stats_assists,stats_perk3,0.16941303530091537
stats_doubleKills,stats_playerScore3,0.16925464392809023
stats_largestKillingSpree,stats_magicDamageDealt,0.16925437307399432
stats_perk5Var1,stats_physicalDamageTaken,0.16889775363744366
stats_perk2Var3,stats_perk3,0.16873461563372438
stats_perk0Var1,stats_timeCCingOthers,0.16872150561472113
stats_inhibitorKills,stats_perk1Var1,0.16818662726146485
stats_perk0Var1,stats_trueDamageTaken,0.16812722136516312
stats_deaths,stats_trueDamageDealtToChampions,0.16808510282680064
stats_perk2,stats_physicalDamageTaken,0.16798624314545246
stats_largestMultiKill,stats_playerScore3,0.16795661110997231
stats_item0,stats_physicalDamageTaken,0.1679434419023355
stats_perk1,stats_perk3,0.1677928985795492
stats_perk5Var1,stats_physicalDamageDealtToChampions,0.16729402265922774
stats_doubleKills,stats_magicDamageDealtToChampions,0.16708964551032218
stats_assists,stats_longestTimeSpentLiving,0.16695669989010917
stats_item0,stats_totalDamageTaken,0.16647052901572493
stats_assists,stats_physicalDamageTaken,0.1659215449068258
stats_champLevel,stats_perk5Var1,0.16580626000588877
stats_neutralMinionsKilledTeamJungle,stats_totalDamageDealtToChampions,0.16561046583450625
stats_item5,stats_largestMultiKill,0.16550434674586123
stats_perkSubStyle,stats_statPerk0,0.1652230868414282
stats_largestCriticalStrike,stats_statPerk1,0.16517994510058676
stats_quadraKills,stats_totalDamageDealtToChampions,0.16515310140330347
stats_perk2,stats_totalDamageTaken,0.16496328643538355
championId,stats_trueDamageDealt,0.16480027239906073
stats_statPerk1,stats_turretKills,0.16476909396531353
stats_item0,stats_totalHeal,0.16473457140325362
stats_inhibitorKills,stats_neutralMinionsKilledEnemyJungle,0.16470605514594155
stats_damageDealtToTurrets,stats_perk2,0.1645470714707002
stats_kills,stats_playerScore7,0.1645277887517328
stats_damageDealtToObjectives,stats_wardsKilled,0.16434077776000436
stats_perk5Var1,stats_totalDamageTaken,0.1639637169608803
stats_totalHeal,stats_totalUnitsHealed,0.16383311544580717
stats_magicDamageDealtToChampions,stats_statPerk2,0.16364673963019544
stats_doubleKills,stats_magicalDamageTaken,0.1635909991205201
stats_doubleKills,stats_item5,0.16353164258032507
stats_item5,stats_physicalDamageTaken,0.1628007936576906
stats_neutralMinionsKilledEnemyJungle,stats_statPerk1,0.16265611379634515
stats_totalMinionsKilled,stats_trueDamageTaken,0.16253313756934074
stats_damageSelfMitigated,stats_visionScore,0.16178335144018602
stats_totalHeal,stats_trueDamageDealt,0.16151165021343428
stats_item4,stats_wardsKilled,0.16137303936663164
stats_perk3,stats_totalTimeCrowdControlDealt,0.16128910581610417
stats_item4,stats_largestKillingSpree,0.16124694941082077
stats_item5,stats_magicDamageDealtToChampions,0.1611260357040846
stats_perk0Var3,stats_perk1Var1,0.16105895015889451
stats_kills,stats_perk5Var1,0.16102671184792888
stats_perk1,stats_perkSubStyle,0.16047453769178296
stats_largestCriticalStrike,stats_perk0,0.1604611253038999
stats_perk0Var3,stats_physicalDamageDealt,0.1602949012332578
stats_goldSpent,stats_item0,0.1597754002878783
stats_perk5Var2,stats_perkSubStyle,0.15960768812667808
stats_tripleKills,stats_trueDamageDealtToChampions,0.15952997955174755
stats_damageDealtToObjectives,stats_perk5Var1,0.15906804363990423
stats_assists,stats_item3,0.15862709408381606
stats_perk5Var1,stats_trueDamageDealtToChampions,0.15861938190561545
stats_perk3Var1,stats_statPerk1,0.15856383901368445
stats_assists,stats_totalTimeCrowdControlDealt,0.1585053232425355
